time,q7,dq7,ddq7,q7_tau_J_compensate,CV,Dahl,Stribeck,LuGre,SVM,Light_Transformer,PINN,NNFM
37.118,0.571174,0.117764,0,0.0127675,0.391362901,0.336888236,0.338063902,0.311964334,-0.229195389,-0.117628592,-0.016573352,-0.00633765
37.124,0.571524,0.120598,0,-0.0467417,0.397142604,0.337125314,0.338181406,0.312406182,-0.243199392,-0.117152911,-0.016932304,0.000429933
37.128,0.57174,0.112439,0,-0.0266,0.380503016,0.337342,0.337808923,0.312339446,-0.260715869,-0.116592248,-0.014771169,0.000659623
37.134,0.572071,0.109204,0,-0.0330084,0.373905508,0.337548626,0.337628801,0.312481306,-0.259030601,-0.116061626,-0.013891859,0.001103648
37.138,0.572287,0.106458,0,-4.94E-05,0.368305274,0.337746531,0.337458608,0.312635492,-0.241600533,-0.115560843,-0.013232291,-0.002842337
37.142,0.57252,0.110796,0,-0.0330082,0.377152257,0.337949017,0.337720043,0.313068685,-0.265753269,-0.115164233,-0.01426168,-0.006674465
37.146,0.57274,0.111516,0,-0.0265994,0.378620636,0.338149262,0.337759633,0.313349758,-0.281458691,-0.11478354,-0.014498218,-0.011558831
37.152,0.573073,0.114775,0,-0.0137818,0.38526709,0.338351771,0.337926689,0.313717587,-0.231113654,-0.114449168,-0.015412131,-0.01668595
37.156,0.573303,0.119035,0,-0.0201905,0.393954998,0.338558067,0.338118036,0.314111428,-0.244232288,-0.114146054,-0.01656304,-0.017369783
37.16,0.573537,0.120095,0,-0.0201905,0.396116778,0.3387624,0.338161387,0.314381555,-0.29681236,-0.113812035,-0.016945999,-0.016022987
37.166,0.573897,0.116671,0,-4.89E-05,0.389133821,0.338957286,0.338015387,0.314490941,-0.210281509,-0.113393056,-0.016243728,-0.016806464
37.17,0.574128,0.119048,0,0.0191773,0.39398151,0.339152649,0.338118577,0.314782746,-0.251057119,-0.113012545,-0.016889538,-0.014271912
37.176,0.57449,0.117937,0,0.00635984,0.39171572,0.339342751,0.338071412,0.314956015,-0.20106278,-0.112579279,-0.016533611,-0.007668136
37.18,0.574729,0.120087,0,0.0255858,0.396100462,0.339532941,0.338161065,0.315220573,-0.299917538,-0.112178269,-0.016897857,-0.002108513
37.184,0.574977,0.121079,0,0.0255856,0.398123562,0.339721326,0.338200227,0.315442817,-0.294502704,-0.111758479,-0.016826157,0.005087899
37.19,0.575344,0.119924,0,0.00635934,0.395768038,0.339904632,0.338154501,0.315597216,-0.255745739,-0.111291393,-0.016092599,0.01204905
37.194,0.575595,0.121514,0,-0.0265998,0.399010708,0.340087159,0.33821698,0.315819049,-0.254423546,-0.110856139,-0.015991914,0.012035067
37.2,0.575964,0.124937,0,-0.0266002,0.405991626,0.340271572,0.338340403,0.316080624,-0.248282052,-0.110489166,-0.016444424,0.009084164
37.204,0.576216,0.127125,0,0.0255847,0.410453866,0.340455896,0.338412043,0.316302729,-0.289029338,-0.110139161,-0.016688098,0.001682502
37.208,0.576471,0.125671,0,-0.0137831,0.407488556,0.340634863,0.338365034,0.31642988,-0.239662972,-0.10970395,-0.015904704,0.001892249
37.214,0.57685,0.13069,0,-0.0330094,0.417724381,0.340817725,0.338517948,0.31669998,-0.278966322,-0.109358462,-0.016748497,-0.000649006
37.218,0.5771,0.123189,0,-0.0266009,0.402426728,0.340986989,0.33827919,0.316685185,-0.198232262,-0.108868751,-0.01465487,-0.007095984
37.222,0.577356,0.127651,0,-0.0201925,0.411526598,0.341159432,0.338428484,0.316921688,-0.296207959,-0.10850399,-0.015572506,-0.013385412
37.228,0.577736,0.125787,0,-0.0137841,0.407725128,0.341326419,0.33836887,0.317021698,-0.260973746,-0.108095262,-0.014995307,-0.017765963
37.232,0.577991,0.129215,0,-0.0266017,0.414716243,0.341495061,0.338475673,0.317220496,-0.246889823,-0.107748946,-0.015730638,-0.019310461
37.236,0.57825,0.127196,0,-0.0266019,0.410598664,0.341658212,0.338414279,0.317310195,-0.280292981,-0.10735458,-0.015205777,-0.021316437
37.24,0.578513,0.134017,0,-0.0137847,0.424509514,0.341827227,0.338605947,0.317554774,-0.232808576,-0.107084467,-0.016903352,-0.023287264
37.246,0.578916,0.132384,0,-0.00737618,0.42117915,0.341991255,0.338563979,0.317644897,-0.28139649,-0.106728464,-0.016534844,-0.022861377
37.25,0.579197,0.136886,0,-0.0330112,0.430360596,0.34215795,0.338674369,0.317832337,-0.225647558,-0.106428831,-0.017634723,-0.020157324
37.256,0.57962,0.137049,0,-0.00737686,0.430693021,0.342321906,0.338678064,0.31794384,-0.272293612,-0.106102979,-0.017754544,-0.021028011
37.26,0.579921,0.142063,0,-5.28E-05,0.440918648,0.342488892,0.338782552,0.318124004,-0.238979325,-0.105830474,-0.019018553,-0.019341461
37.264,0.580217,0.145543,0,-5.31E-05,0.448015813,0.3426569,0.338845627,0.318274445,-0.276147775,-0.105552597,-0.019836961,-0.015592951
37.27,0.580673,0.151604,0,-5.35E-05,0.460376708,0.342828716,0.338939878,0.318453849,-0.277408882,-0.105315981,-0.021215807,-0.011408159
37.274,0.580991,0.158786,0,-5.36E-05,0.475023787,0.34300529,0.339030341,0.318639534,-0.23244712,-0.105119564,-0.022799279,-0.007799995
37.278,0.581315,0.158587,0,0.0191722,0.474617943,0.343178203,0.339028101,0.318723393,-0.212600985,-0.104811805,-0.02252023,-0.004863355
37.284,0.581817,0.165497,0,-0.0137872,0.488710301,0.343355172,0.339098267,0.318887581,-0.237778296,-0.104563477,-0.023828257,0.000364502
37.288,0.582167,0.175129,0,-5.46E-05,0.508353947,0.343538708,0.339174138,0.319073294,-0.285607954,-0.10441787,-0.025802797,0.000231329
37.292,0.582521,0.179679,0,0.0127625,0.517633286,0.343723084,0.339202932,0.319193283,-0.254496646,-0.104220853,-0.026483232,-0.00018654
37.298,0.583047,0.174271,0,-0.00737949,0.506604129,0.343898121,0.339168249,0.319205562,-0.248313367,-0.103801647,-0.024639688,0.001801744
37.302,0.583402,0.176624,0,-0.0266059,0.511402873,0.344071915,0.339184039,0.319291912,-0.267245746,-0.103435837,-0.024671951,0.001424308
37.306,0.583744,0.172591,0,0.0127615,0.503177912,0.344238277,0.339156264,0.319315765,-0.217001295,-0.102991253,-0.02323465,-0.003290053
37.312,0.584257,0.170181,0,-0.0531569,0.498262921,0.344399079,0.339137961,0.319352708,-0.298791881,-0.102514845,-0.022099196,-0.002846058
37.316,0.584598,0.175927,0,-0.0394241,0.509981401,0.344562108,0.339179479,0.319453612,-0.265931457,-0.102221,-0.023143985,-0.002884394
37.32,0.584942,0.176636,0,-0.0201983,0.511427346,0.344722567,0.339184117,0.319509971,-0.274840404,-0.101917657,-0.023089487,-0.008869185
37.326,0.585449,0.173719,0,-0.046749,0.505478372,0.344877282,0.339164378,0.319537072,-0.307337052,-0.101532546,-0.022184473,-0.013557895
37.33,0.585788,0.168259,0,-0.0467492,0.494343166,0.345024274,0.339122363,0.319545762,-0.274020814,-0.101083994,-0.020805033,-0.021028952
37.336,0.586292,0.158027,0,0.0127597,0.473475871,0.345159798,0.339021722,0.319523774,-0.26813829,-0.100527988,-0.018400233,-0.02851109
37.34,0.586626,0.164982,0,-5.80E-05,0.487660002,0.345298874,0.339093542,0.319608674,-0.272014406,-0.100189187,-0.020041173,-0.025581188
37.344,0.586953,0.168102,0,-0.0266085,0.494022978,0.34543808,0.339121048,0.319666602,-0.276318153,-0.099891828,-0.020687936,-0.020362514
37.35,0.587438,0.156711,0,0.012759,0.470792,0.34556554,0.33900628,0.319641449,-0.258175881,-0.099372524,-0.017869094,-0.018440311
37.354,0.58775,0.152521,0,-0.0394262,0.462246851,0.345687549,0.338952608,0.319655734,-0.26374479,-0.098851924,-0.016688578,-0.012014989
37.36,0.588215,0.151049,0,-0.026609,0.459244832,0.34580646,0.338931989,0.31968296,-0.323426021,-0.098413467,-0.016298267,-0.013202678
37.364,0.588531,0.156627,0,-0.0266092,0.470620689,0.345927835,0.339005273,0.319742397,-0.230841511,-0.098130961,-0.017684424,-0.016097487
37.368,0.588834,0.157644,0,-0.0137921,0.472694775,0.346048036,0.339017294,0.319778247,-0.272099124,-0.097845837,-0.0180153,-0.019419641
37.374,0.589298,0.154291,0,-0.05316,0.465856616,0.346163793,0.338976154,0.319793543,-0.269681356,-0.097475897,-0.01727643,-0.020049001
37.378,0.589598,0.151388,0,-5.97E-05,0.459936194,0.346275603,0.338936824,0.319810004,-0.263310597,-0.097103221,-0.016808724,-0.025553053
37.384,0.590047,0.14788,0,-0.0531606,0.452781926,0.346383165,0.33888416,0.319823358,-0.238028552,-0.096686195,-0.016115858,-0.02532173
37.388,0.590328,0.143816,0,-0.0266104,0.444493743,0.346486233,0.338815217,0.319834035,-0.199542244,-0.09627638,-0.015445441,-0.032380175
37.392,0.590608,0.146048,0,-0.0394281,0.449045717,0.346589415,0.338854202,0.319866542,-0.26763109,-0.095962106,-0.016338252,-0.034967617
37.398,0.591022,0.13579,0,0.0255739,0.428125397,0.346683977,0.338648997,0.319855291,-0.260108039,-0.095496012,-0.01427095,-0.036784862
37.402,0.591297,0.137287,0,-0.046753,0.431178402,0.346778317,0.338683423,0.319882459,-0.286989986,-0.095108464,-0.014868945,-0.027373155
37.406,0.59156,0.134422,0,-0.0330204,0.425335478,0.346869463,0.338616006,0.319894962,-0.233856028,-0.094733656,-0.014531988,-0.025876516
37.412,0.591956,0.13145,0,0.0127555,0.419274336,0.346957443,0.338538924,0.319906549,-0.298667465,-0.094358073,-0.014226183,-0.026097627
37.416,0.592227,0.136495,0,-0.00738648,0.429563185,0.347047654,0.338665423,0.319940433,-0.269890469,-0.094081156,-0.015733476,-0.020011606
37.422,0.592615,0.131692,0,-0.0137955,0.419767874,0.347133564,0.338545491,0.319946122,-0.251633865,-0.093701477,-0.014792385,-0.014934249
37.426,0.59287,0.127824,0,-0.0202045,0.411879417,0.347215915,0.338433828,0.319953902,-0.267903183,-0.093292892,-0.014066122,-0.011934219
37.43,0.593122,0.119488,0,0.0255716,0.394878853,0.347291975,0.338136758,0.31995002,-0.218434472,-0.092806006,-0.012267272,-0.011499423
37.436,0.59352,0.128279,0,-0.0266138,0.412807351,0.347372723,0.338447733,0.319987394,-0.247736211,-0.092520253,-0.01447985,-0.005349195
37.44,0.593768,0.124563,0,-6.38E-05,0.405228884,0.3474502,0.338327612,0.319994553,-0.254805672,-0.09216478,-0.013698773,-0.005906521
37.444,0.594026,0.129424,0,-0.0330231,0.415142481,0.347529778,0.338481792,0.32002046,-0.283300246,-0.091895792,-0.014954811,-0.005191289
37.45,0.594415,0.126518,0,-0.0137976,0.409215941,0.347606648,0.338392701,0.320028829,-0.287503466,-0.091566829,-0.01439907,-0.009435003
37.454,0.594681,0.129818,0,-0.0330238,0.415946011,0.347684616,0.33849321,0.320049557,-0.303108935,-0.09129777,-0.015353919,-0.012236927
37.458,0.594937,0.13061,0,-6.51E-05,0.417561227,0.347762139,0.338515708,0.320064582,-0.320710082,-0.09103164,-0.015770426,-0.017147543
37.464,0.595323,0.131761,0,-0.0202069,0.419908594,0.347839426,0.338547354,0.320079692,-0.269143665,-0.090751717,-0.016199526,-0.017231155
37.468,0.595576,0.129754,0,-0.0330245,0.415815488,0.347914641,0.338491365,0.32008847,-0.285259195,-0.09042761,-0.015873782,-0.020110326
37.472,0.595826,0.125385,0,-0.0137987,0.406905284,0.347986484,0.33835551,0.320092736,-0.303101998,-0.09005603,-0.015040725,-0.023462914
37.476,0.596073,0.120923,0,-0.033025,0.397805413,0.348055004,0.338194157,0.320096576,-0.270251225,-0.089650412,-0.01416891,-0.023362465
37.482,0.596421,0.117134,0,-0.00739063,0.39007807,0.348120672,0.338036165,0.320101236,-0.258006627,-0.089254186,-0.013531766,-0.024717398
37.486,0.596656,0.115142,0,-0.00739079,0.386015555,0.348184563,0.337944323,0.3201084,-0.275677924,-0.088874859,-0.013291568,-0.022473055
37.49,0.596891,0.114484,0,-0.0202084,0.38467362,0.348247452,0.337912543,0.32011724,-0.228719228,-0.088523381,-0.013340514,-0.018869448
37.496,0.597247,0.121193,0,-0.0202087,0.398356056,0.348313367,0.338204642,0.320136372,-0.26186551,-0.08830773,-0.015211208,-0.017483415
37.5,0.597468,0.115061,0,0.0393003,0.385850362,0.348375294,0.33794045,0.320137142,-0.294784285,-0.087958705,-0.013952529,-0.017207795
37.504,0.597706,0.11768,0,0.0255671,0.39119159,0.348438007,0.338060239,0.320149432,-0.263478527,-0.087639709,-0.014597066,-0.007749991
37.508,0.59795,0.119432,0,0.00634076,0.394764646,0.348501016,0.338134459,0.320160225,-0.270502607,-0.087324646,-0.014871632,0.002215065
37.514,0.598332,0.125537,0,0.0319749,0.407215275,0.348566574,0.338360583,0.320176061,-0.261515696,-0.087089359,-0.016147839,0.007684018
37.518,0.598591,0.124706,0,0.0319746,0.405520521,0.348631009,0.338332522,0.32018313,-0.285717463,-0.086763247,-0.015559578,0.014268635
37.522,0.598857,0.129546,0,-0.00739347,0.41539129,0.348697245,0.338485343,0.320196409,-0.212739837,-0.086479167,-0.016206629,0.014089523
37.528,0.599263,0.133816,0,0.0191563,0.424099592,0.348764924,0.338600904,0.3202086,-0.208784297,-0.08623138,-0.016742951,0.013663475
37.532,0.599555,0.140762,0,0.0255647,0.438265369,0.348835326,0.338757071,0.320223153,-0.211867034,-0.086027639,-0.017842872,0.014086889
37.536,0.599843,0.144447,0,0.0392972,0.445780614,0.348906732,0.338826526,0.320233835,-0.257403733,-0.085785834,-0.018036119,0.013631364
37.542,0.600302,0.155279,0,-0.0202124,0.467871558,0.348982583,0.338988733,0.320250926,-0.221769,-0.085635142,-0.019808783,0.017643104
37.546,0.600614,0.155103,0,0.0319724,0.467512621,0.349057388,0.338986521,0.320257106,-0.18342148,-0.085381051,-0.019006091,0.013272385
37.55,0.600947,0.16086,0,0.0255634,0.479253533,0.349133996,0.339052872,0.320268157,-0.238215649,-0.085146731,-0.019519781,0.014058063
37.556,0.601456,0.177104,0,-0.033031,0.512381792,0.349217247,0.339187124,0.320287302,-0.245216971,-0.085115344,-0.022485722,0.015669281
37.56,0.601803,0.178013,0,-0.0330313,0.51423562,0.349299741,0.339192845,0.320293234,-0.237271372,-0.084945976,-0.021892772,0.008207193
37.566,0.602337,0.174899,0,-0.0467647,0.507884882,0.349379647,0.339172574,0.320295854,-0.225225468,-0.084643343,-0.020473522,-0.001947834
37.57,0.602683,0.176826,0,-0.0330322,0.511814835,0.34945932,0.339185343,0.320301889,-0.245646559,-0.084386394,-0.020472047,-0.01423658
37.576,0.603196,0.168334,0,0.0191523,0.494496122,0.349534116,0.339122989,0.320300697,-0.190813851,-0.083958326,-0.018068391,-0.023241298
37.58,0.603542,0.169812,0,-0.0138071,0.497510377,0.349608582,0.339135037,0.320305879,-0.189649117,-0.083596469,-0.017974183,-0.020715362
37.584,0.60388,0.170385,0,-0.0266249,0.498678962,0.349682319,0.339139563,0.32031024,-0.216215356,-0.083271122,-0.017708166,-0.018494198
37.588,0.604216,0.171544,0,-0.0394426,0.501042644,0.349755587,0.339148478,0.320314693,-0.229721388,-0.082985064,-0.017682756,-0.018711668
37.592,0.604561,0.175993,0,-0.0659932,0.510116002,0.349829772,0.339179915,0.320320643,-0.22539358,-0.082790755,-0.018597105,-0.018880746
37.598,0.605047,0.16528,0,-0.0202175,0.488267748,0.349898514,0.339096286,0.320318632,-0.240455874,-0.082390221,-0.016081451,-0.026446307
37.602,0.605376,0.16008,0,-0.0467682,0.47766279,0.349964264,0.339044569,0.320319417,-0.225152488,-0.08196875,-0.014928971,-0.025909488
37.608,0.60586,0.159558,0,0.0127404,0.476598215,0.350029016,0.339038899,0.320322297,-0.24149487,-0.081640289,-0.015055209,-0.032828092
37.612,0.606181,0.159437,0,-0.0266277,0.476351446,0.350092952,0.339037571,0.320325206,-0.246102394,-0.08132392,-0.015155447,-0.028941446
37.618,0.606656,0.156182,0,0.0127393,0.46971315,0.350154844,0.33899989,0.320326694,-0.230444487,-0.080984482,-0.01455143,-0.026533698
37.622,0.606977,0.153836,0,0.0127387,0.464928682,0.350215108,0.338970227,0.320328468,-0.209761043,-0.080623432,-0.014053066,-0.026307808
37.626,0.607301,0.158033,0,-0.0266294,0.473488107,0.35027632,0.33902179,0.320332577,-0.227399937,-0.080360601,-0.015041591,-0.018857039
37.632,0.607769,0.162878,0,-0.0330388,0.483369073,0.350338684,0.339073435,0.320336703,-0.237072542,-0.080182311,-0.01625901,-0.016659305
37.636,0.608088,0.164068,0,-8.03E-05,0.485795977,0.350400766,0.339084969,0.32033939,-0.186431375,-0.079988055,-0.016677111,-0.018313468
37.64,0.608401,0.161328,0,0.0127366,0.48020798,0.350461092,0.339057757,0.320340694,-0.229032507,-0.079696554,-0.016078534,-0.016102645
37.646,0.60886,0.152865,0,-0.0266318,0.46294841,0.350517596,0.338957289,0.320340222,-0.231934196,-0.079251035,-0.013981176,-0.010024686
37.65,0.609154,0.150877,0,0.00632678,0.458894053,0.350572759,0.338929516,0.320341635,-0.225564493,-0.078870443,-0.013532756,-0.009423031
37.654,0.609448,0.146959,0,-0.0202239,0.450903624,0.350625919,0.338869321,0.320342458,-0.209205656,-0.078467373,-0.012547293,-0.00648295
37.66,0.609859,0.144867,0,-0.013816,0.446637168,0.350677781,0.338833926,0.320343717,-0.244650705,-0.078102142,-0.012060987,-0.00618526
37.664,0.610122,0.136419,0,-0.0330424,0.42940819,0.350726124,0.338663671,0.320343341,-0.252792084,-0.077649321,-0.010053532,-0.005770666
37.668,0.610374,0.127567,0,0.0191423,0.411355287,0.350770902,0.338425878,0.320342874,-0.225478056,-0.077167328,-0.008057781,-0.008201415
37.674,0.610771,0.126857,0,-0.0330433,0.409907303,0.350815038,0.338403552,0.32034426,-0.238128289,-0.076766584,-0.00793274,-0.004833971
37.678,0.611015,0.128847,0,-0.0202263,0.413965739,0.350859475,0.338464793,0.320346181,-0.206878321,-0.076480874,-0.008586249,-0.007852227
37.684,0.611376,0.12746,0,-0.0266356,0.41113707,0.350903044,0.338422548,0.32034732,-0.247892487,-0.076190999,-0.008468832,-0.011369015
37.688,0.611633,0.129208,0,-0.0074098,0.414701967,0.350946828,0.338475467,0.320349043,-0.237705522,-0.075954713,-0.009189091,-0.015610302
37.692,0.611903,0.135298,0,-0.0330449,0.427122005,0.350992272,0.338637305,0.320351543,-0.240200918,-0.075801259,-0.010948812,-0.016638905
37.698,0.612289,0.129026,0,-0.0330454,0.414330794,0.351035212,0.338470102,0.320351655,-0.168346205,-0.075509247,-0.009782111,-0.019752715
37.706,0.612821,0.138686,0,-0.0394546,0.434031544,0.351080967,0.338714091,0.320354588,-0.206964393,-0.075408184,-0.01257691,-0.019863729
37.71,0.613106,0.140855,0,-0.0266373,0.438455035,0.351127005,0.338758929,0.320356134,-0.270256602,-0.075286134,-0.013634786,-0.02027511
37.716,0.613528,0.140765,0,-0.0138203,0.438271487,0.351172581,0.338757131,0.320357246,-0.194373933,-0.075111667,-0.0141625,-0.022986763
37.72,0.613816,0.13746,0,-0.0330467,0.431531221,0.351216671,0.338687293,0.320357808,-0.291306682,-0.074852579,-0.013867784,-0.022953656
37.724,0.614114,0.143498,0,-0.033047,0.443845209,0.351262279,0.33880943,0.320359736,-0.234742235,-0.074718491,-0.015895954,-0.025959782
37.73,0.614553,0.146761,0,-0.0202303,0.45049982,0.351308483,0.338866072,0.320361187,-0.200853762,-0.074601416,-0.017281414,-0.028872856
37.738,0.61514,0.150433,0,-0.0467814,0.457988552,0.351355389,0.338923069,0.320362628,-0.244353858,-0.074492381,-0.018735721,-0.029049268
37.744,0.615596,0.150136,0,-0.0138231,0.457382846,0.351401743,0.338918705,0.320363488,-0.244792537,-0.074340716,-0.019302239,-0.029245953
37.748,0.615889,0.150151,0,-9.06E-05,0.457413437,0.35144765,0.338918926,0.320364346,-0.210415956,-0.074153766,-0.019872405,-0.026762765
37.752,0.616184,0.150298,0,-9.09E-05,0.457713231,0.351493156,0.33892109,0.32036518,-0.236802548,-0.073941248,-0.020348452,-0.021221333
37.758,0.61664,0.147857,0,-9.14E-05,0.452735019,0.351537492,0.338883795,0.320365684,-0.190909741,-0.073670879,-0.020077865,-0.021176618
37.762,0.616946,0.148933,0,-0.00741593,0.45492943,0.351581728,0.338900596,0.320366541,-0.243612798,-0.073429227,-0.020560713,-0.016831084
37.766,0.617248,0.150063,0,-0.013825,0.457233969,0.351625877,0.338917626,0.320367363,-0.243314922,-0.073205327,-0.020992398,-0.014717061
37.772,0.617709,0.14608,0,-0.0467845,0.449110979,0.351668446,0.33885474,0.320367651,-0.267124887,-0.072908907,-0.020145246,-0.012125041
37.776,0.618031,0.157264,0,-0.0467847,0.471919797,0.351713852,0.339012847,0.320369331,-0.240380102,-0.072855766,-0.02310782,-0.016970089
37.78,0.618343,0.153394,0,-9.31E-05,0.464027261,0.351757704,0.338964387,0.3203696,-0.243024303,-0.072669232,-0.022493099,-0.024297131
37.786,0.618831,0.162925,0,-0.0394612,0.483464926,0.351803835,0.339073899,0.320370983,-0.228795275,-0.072618161,-0.025026444,-0.024144373
37.79,0.619166,0.166732,0,-0.0330527,0.491228979,0.351850566,0.339109296,0.320371834,-0.241165225,-0.072560845,-0.026218355,-0.026931687
37.796,0.619673,0.169798,0,-0.0596032,0.497481825,0.351897666,0.339134925,0.320372583,-0.254767646,-0.072486547,-0.027244837,-0.029361371
37.8,0.620006,0.163155,0,-0.0394618,0.483933991,0.351942451,0.339076158,0.320372594,-0.275736023,-0.072254637,-0.026031701,-0.035259443
37.806,0.620545,0.175568,0,-0.0330533,0.50924925,0.351990163,0.339177092,0.320373903,-0.243378029,-0.072276097,-0.029482738,-0.039090599
37.81,0.620909,0.17733,0,-0.0330535,0.5128427,0.352037838,0.339188561,0.320374447,-0.273054434,-0.072226082,-0.030326795,-0.040437905
37.814,0.621289,0.184426,0,-0.0596039,0.527314389,0.35208689,0.339229054,0.320375282,-0.242020793,-0.072242528,-0.03244764,-0.040045104
37.82,0.621869,0.194975,0,-0.0330537,0.548828179,0.352138171,0.33927545,0.320376258,-0.214110767,-0.072381353,-0.035491825,-0.043474
37.824,0.622266,0.198207,0,-0.0861544,0.555419568,0.352189695,0.339287017,0.320376766,-0.243768671,-0.072424187,-0.036712227,-0.044067977
37.828,0.622656,0.202233,0,-0.0596042,0.563630254,0.352241645,0.339299986,0.320377278,-0.260507224,-0.072478077,-0.038303829,-0.052557373
37.832,0.623059,0.197798,0,-0.0724216,0.554585448,0.352291848,0.339285613,0.320377352,-0.242314901,-0.072356177,-0.037885024,-0.05785486
37.836,0.62345,0.199217,0,-0.0596044,0.557479378,0.352341824,0.339290414,0.320377687,-0.258938718,-0.072281568,-0.038976912,-0.057829958
37.842,0.624058,0.201312,0,-0.072422,0.561751952,0.352391737,0.339297151,0.320378027,-0.315039506,-0.072237709,-0.040255338,-0.060844609
37.846,0.624456,0.199375,0,-0.0596046,0.557801605,0.352440591,0.339290937,0.320378186,-0.266657061,-0.072140436,-0.040624944,-0.064146805
37.85,0.624857,0.203245,0,-0.0724221,0.565694142,0.352489821,0.339303015,0.32037855,-0.271838209,-0.072128439,-0.042408606,-0.065134352
37.856,0.625457,0.199093,0,-0.0531961,0.55722649,0.352537482,0.339290003,0.320378611,-0.272540366,-0.072007616,-0.042296119,-0.066775969
37.86,0.625851,0.201142,0,-0.0724221,0.561405252,0.352585086,0.33929662,0.320378873,-0.296466949,-0.071948709,-0.043652512,-0.065355395
37.866,0.62643,0.197482,0,-0.0467872,0.553940993,0.352631291,0.339284516,0.320378944,-0.226443945,-0.071820202,-0.043664039,-0.065764397
37.87,0.6268,0.185988,0,-0.0467872,0.530499956,0.352674321,0.33923687,0.320378794,-0.258987667,-0.071494384,-0.041692545,-0.065265824
37.874,0.627165,0.17974,0,-0.0596046,0.51775769,0.352715471,0.339203292,0.3203788,-0.25020371,-0.071180277,-0.040937467,-0.06189863
37.88,0.627688,0.18062,0,-0.00741945,0.519552375,0.352756408,0.33920841,0.320378988,-0.231850328,-0.071013032,-0.041927672,-0.059857876
37.884,0.628048,0.177265,0,-0.0394628,0.512710138,0.352796182,0.339188149,0.320379065,-0.247897368,-0.070801592,-0.041659987,-0.050418779
37.888,0.628387,0.174701,0,-0.0467869,0.507481078,0.352834995,0.339171219,0.320379157,-0.229273799,-0.0706014,-0.041522119,-0.043789196
37.894,0.628887,0.169506,0,-0.0138278,0.496886316,0.352872293,0.339132587,0.320379189,-0.23453297,-0.070364444,-0.040714307,-0.04347552
37.898,0.629214,0.165651,0,-0.0266452,0.489024371,0.352908404,0.339099666,0.320379248,-0.247590624,-0.070112251,-0.040073326,-0.035174382
37.902,0.62952,0.155694,0,-0.0202364,0.468717915,0.352942038,0.3389939,0.320379189,-0.24107187,-0.069754628,-0.037847063,-0.029328124
37.906,0.629819,0.150515,0,-0.026645,0.458155784,0.352974278,0.338924267,0.320379221,-0.206801375,-0.069425367,-0.036695288,-0.024595281
37.912,0.630264,0.150091,0,-0.00741891,0.457291072,0.353006166,0.33891804,0.320379333,-0.245574779,-0.069191384,-0.036657154,-0.022527878
37.916,0.630548,0.143241,0,-0.00741886,0.443321079,0.353036353,0.338804708,0.320379334,-0.244571618,-0.068882082,-0.03490853,-0.018881413
37.92,0.630834,0.143017,0,-0.0330536,0.44286425,0.353066261,0.33880056,0.320379439,-0.244891328,-0.068642498,-0.034679416,-0.018549858
37.926,0.631255,0.1394,0,-0.0467863,0.435487686,0.35309519,0.338729205,0.320379489,-0.23918792,-0.068395833,-0.033626601,-0.019021032
37.93,0.631532,0.134605,0,-0.0074186,0.425708691,0.353122917,0.338620507,0.320379519,-0.223113797,-0.068137934,-0.032356182,-0.02347851
37.934,0.631806,0.131204,0,-9.42E-05,0.41877264,0.35314975,0.338532193,0.320379567,-0.264477066,-0.067872313,-0.031332807,-0.022959559
37.94,0.632216,0.133269,0,-0.0202355,0.422984032,0.353176817,0.338587008,0.320379684,-0.243586643,-0.067680912,-0.031543038,-0.019068746
37.944,0.632487,0.138357,0,-0.00741805,0.433360576,0.35320472,0.338707006,0.320379834,-0.266324707,-0.067583238,-0.032480236,-0.017545868
37.948,0.632765,0.140923,0,-9.35E-05,0.438593715,0.353232934,0.338760284,0.320379948,-0.242113174,-0.067480457,-0.032722968,-0.015311527
37.952,0.633035,0.136096,0,0.0255415,0.428749458,0.353259982,0.338656174,0.320379972,-0.218693072,-0.067249462,-0.031049421,-0.011604218
37.958,0.633459,0.142052,0,-0.0467847,0.440896215,0.353288012,0.338782341,0.320380114,-0.272186408,-0.067109647,-0.031839152,-0.003849574
37.962,0.633741,0.142598,0,-0.0138255,0.442009735,0.353315944,0.33879272,0.320380193,-0.266380502,-0.066971035,-0.031431811,-0.007077093
37.968,0.634169,0.145145,0,-0.03946,0.447204126,0.353344164,0.338838769,0.320380288,-0.233146789,-0.066846477,-0.031498659,-0.009779801
37.972,0.63445,0.143893,0,-0.033051,0.444650778,0.353371932,0.33881661,0.320380343,-0.229277419,-0.066684231,-0.030725656,-0.015923758
37.978,0.634862,0.132607,0,0.0127257,0.421633939,0.353397333,0.338569846,0.320380303,-0.267347659,-0.066342816,-0.027547302,-0.02133256
37.982,0.635148,0.136403,0,0.012726,0.429375559,0.353423284,0.338663301,0.320380396,-0.241620803,-0.066126817,-0.027950277,-0.018469715
37.988,0.635564,0.138918,0,-0.03305,0.434504688,0.35344953,0.338719041,0.320380476,-0.244328545,-0.065945735,-0.027923431,-0.012303348
37.992,0.635831,0.13509,0,0.0191354,0.426697807,0.353474872,0.338632303,0.320380501,-0.262947307,-0.065708498,-0.026430055,-0.012430254
37.996,0.636103,0.131374,0,0.0255443,0.41911934,0.353499349,0.33853685,0.320380525,-0.265569257,-0.065413244,-0.024832466,-0.007199918
